scene_id,speaker,text,emotion
20459,Ross,"Rach, I got a message from you.",neutral
20459,Rachel,Oh my God.,surprise
20459,Rachel,"Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the.",sadness
20459,Ross,You're over me?,surprise
20459,Rachel,Ohhhhhhhh God.,surprise
20459,Ross,"Wha... you're uh, you're, you're over me?",surprise
20459,Rachel,"Ohh, ohh.",sadness
20459,Ross,"When, when were you... under me?",surprise
20459,Rachel,"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.",neutral
20459,Ross,"OK, I need to lie down.",surprise
20460,Joey,"Hey! I'm in, they're gonna let me audition!",joy
20460,Ross,Really? That's great!,joy
20460,Joey,"I know! I know! It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her",joy
20460,Carol,(noticing a kid who has picked up a copy of,neutral
20460,Joey,"Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks,",joy
20460,Ross,"Yeah well, he's not gonna get this one.",joy
20460,Ross,Ben is way cuter than that kid.,joy
20460,Ross,"I mean look at him, look at you,",disgust
20460,Joey,"That's great. Listen, wouldn't it be great though if I got to play Ben's dad?",neutral
20460,Ross,"Joey, you look nothing like Ben.",neutral
20460,Joey,I look more like him than you do!,anger
20460,Carol,"Y'know, I don't really know you well enough for you to do that.",joy
20461,Monica,That really was some of your best work.,joy
20461,Chandler,"Hm-hmm, I told you!  I can’t believe that I’ve only got two hours before I call in sick for work.",neutral
20461,Monica,I have to be up in seven minutes.,neutral
20461,Chandler,"Well, you’re not gonna believe this, but if you have seven minutes",neutral
20461,Monica,Really?!,surprise
20461,Chandler,Do you wanna?,neutral
20461,Monica,Okay! You get the vacuum cleaner and I’ll get the furniture polish!,joy
20462,Kristen,Oh okay. But y’know what? Be careful. Because a guy who was helping me before had to leave because he hurt his back.,neutral
20462,Joey,Boyfriend?,surprise
20462,Kristen,No.,neutral
20462,Joey,I’m Joey.,neutral
20462,Kristen,Kristen.,neutral
20462,Joey,"Oh wow, what a beautiful name!  What is it again?",joy
20462,Kristen,Kristen.,neutral
20462,Joey,Got it!  So,neutral
20462,Kristen,"So uh, do you live around here?",neutral
20462,Joey,Yeah!,neutral
20462,Joey,Yeah!,joy
20462,Joey,Right down there.,neutral
20462,Joey,Hey listen.. let me give you a little tip.,neutral
20462,Joey,Do not take a nap on this stoop  or you can wake up with your shoes gone.,joy
20462,Kristen,I’ll remember that.,neutral
20462,Joey,"Okay. Yeah. Listen would you uh, would you like to have dinner with me tonight?",neutral
20462,Kristen,"Oh I, I have plans tonight.",neutral
20462,Kristen,But how about tomorrow?,neutral
20462,Joey,"Sounds great! Okay, alright, well where does this go?",joy
20462,Kristen,"You look strong, why don’t I take that and you grab one of the boxes.",neutral
20462,Joey,"Okay. Yeah.  Yeah, I’ll grab this one.",neutral
20463,Phoebe,Hey.,neutral
20463,Phoebe,"Listen, um...",neutral
20463,Phoebe,I'm sorry.,sadness
20463,Phoebe,": Yeah, um...  You know you, you should just forget about what I said under the bridge, I was talkin'",neutral
20463,Phoebe,"That's right, I don't... But I was, I was drunk on you!",sadness
20463,Phoebe,"Okay, yeah, so it's not gonna work.",neutral
20463,Phoebe,"If it was, would you stop hanging out with her?",neutral
20463,Phoebe,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.",anger
20463,Phoebe,"You know...  You're gonna be really, really hard to get over.",sadness
20464,Ross,"By the way, the week before your wedding you may not see a lot of me.",neutral
20464,Phoebe,"Oh, hello liar.",anger
20464,Ross,"Look, I-I’m really sorry I let go of the bike.",sadness
20464,Phoebe,I could’ve been killed I hope you know!,anger
20464,Ross,"I know. I know. But, can we please try it again? Huh? I mean, you were",sadness
20464,Phoebe,"Well, I would love to but…the bike got stolen and the police have no suspects.",joy
20464,Ross,Phoebe.,neutral
20464,Phoebe,What?!  What the hell?!,anger
20464,Ross,"All right, y’know what?",anger
20464,Ross,"If you are not going to learn how to ride this bike then I’m sorry, I’m just gonna have to take it back.",anger
20464,Phoebe,What?! Why?!,surprise
20464,Ross,"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar",anger
20464,Phoebe,"All right. If you care enough to make up that load of crap, okay.",anger
20464,Ross,Great! Great!  You’re making the bike very happy.,joy
20464,Phoebe,Okay Ross!  Please don’t die!,anger
20465,Mona,How could you have kept all of this from me?,fear
20465,Ross,"I was going to tell you, but",neutral
20465,Dr. Green,But what?! You figured you’d get what you wanted and then dump her like you dumped Rachel!,anger
20465,Ross,Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don’t we just let the machine get that?,anger
20465,Joey,Hey Ross. It’s Joey. There’s a hooker over here and we thought maybe you’d know something about it.,neutral
20465,Ross,"No! No! No! No! No! I-I-I-I—I need to, I need to lie down.",neutral
20466,Joey,Everything on your application looks really good—Ohh!,joy
20466,Joey,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?",anger
20466,The Potential Roommate,"Oh don’t worry, I’m not really a party girl.",neutral
20466,Joey,"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?",joy
20466,Chandler,You can call off the roommate search!  Hi! I’ll be living here.,joy
20466,Joey,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it.",sadness
20466,Chandler,Why did you take the shower curtain down?,surprise
20466,Joey,That thing was a hazard!  I’m very safety conscious.,fear
20467,Joey,Hi.,neutral
20467,Chandler,"Hey man, how did the audition go?",neutral
20467,Joey,Estelle said I didn't get it.,sadness
20467,Rachel,What?! Why? Joey you were so ready for it!,surprise
20467,Joey,"Yeah, I thought so too but, she said the casting people had some problems with me.",joy
20468,Ross,No!,surprise
20468,Ross,"For all I know, she’s trying to find me but couldn’t because I kept moving around.",neutral
20468,Ross,"No, from now on, I’m staying in one place.",neutral
20468,Ross,Right here.,neutral
20468,Monica,"Well, it’s getting late.",neutral
20468,Chandler,"Yeah, we’re gonna go.",neutral
20468,Ross,"Actually, do you guys mind staying here for a while?",neutral
20468,Monica,"Ugh, y’know, umm we gotta get up early and catch that plane for New York.",neutral
20468,Chandler,"Yeah, it’s a very large plane.",neutral
20468,Ross,That’s cool.,neutral
20468,Chandler,"But, we’ll stay here with you.",neutral
20468,Ross,"Thanks guys!  I really appreciate this, y’know, but you don’t have to rub my butt.",joy
20469,Phoebe,"Hey, Mel Gibson and Clint Eastwood.",surprise
20469,Ross,They’re not a couple!,surprise
20469,Phoebe,"Oh-okay, I get the game now.",neutral
20469,Joey,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",neutral
20469,Ross,Oh yeah!,joy
20469,Joey,"Well okay, so then you’re fine.",neutral
20469,Joey,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.,neutral
20469,Joey,Okay?,neutral
20469,Joey,So as long as it’s hot onstage you got nothing to worry about.,neutral
20469,Joey,"It’s when the heat goes away, that’s when you’re in trouble.",neutral
20469,Chandler,Really?,surprise
20469,Joey,"Look, you guys have been to every play I’ve ever been in, have I ever had chemistry on stage?",neutral
20469,Ross,No.,neutral
20469,Joey,Noooo!!,neutral
20470,Phoebe,"Ursula!  Wait! Err-err, it’s me! Phoebe!",surprise
20470,Ursula,"Oh, I thought there was a mirror there. Okay, bye-bye.",neutral
20470,Phoebe,"Wait a second! So, what’s new with you?",surprise
20470,Ursula,"Umm, nothing. I mean, I’m getting married next week.",neutral
20471,Jim,And your breasts! Hmm!!!,surprise
20471,Phoebe,Okay.,neutral
20471,Phoebe,"Umm look, you’re coming on a little strong.",fear
20471,Phoebe,"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.",neutral
20471,Phoebe,"So, why don’t we just start over okay?",neutral
20471,Phoebe,And you can just tell me about yourself.,neutral
20471,Jim,All right.,neutral
20471,Phoebe,Okay.,neutral
20471,Jim,"I write erotic novels, for children.",neutral
20471,Phoebe,What?!,surprise
20471,Jim,They’re wildly unpopular.,neutral
20471,Phoebe,Oh my God!,disgust
20471,Jim,"Oh also, you might be interested to know that I have a Ph.D.",neutral
20471,Phoebe,Wow! You do?,surprise
20471,Jim,"Yeah,  a Pretty Huge",joy
20471,Phoebe,All right.,disgust
20472,Ross,"So, uh, how's she doing?",sadness
20472,Aunt Lillian,The doctor says it's a matter of hours.,sadness
20472,Monica,"How-how are you, Mom?",sadness
20472,Mrs. Geller,"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",anger
20472,Monica,What?,surprise
20472,Mrs. Geller,What's different?,surprise
20472,Monica,Nothing.,neutral
20472,Mrs. Geller,"Oh, maybe that's it.",neutral
20472,Monica,"She is unbelievable, our mother is...",anger
20472,Ross,"Okay, relax, relax.",neutral
20472,Ross,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",neutral
20472,Monica,Oh God!,surprise
20472,Monica,The fuzzy little mints at the bottom of her purse.,neutral
20472,Ross,Oh!,surprise
20472,Ross,"...Yeah, they were gross.",disgust
20472,Ross,"Oh, you know what I loved?",joy
20472,Ross,Her Sweet 'n' Los.,joy
20472,Ross,How she was always stealing them from- from restaurants.,joy
20472,Mr. Geller,"Not just restaurants, from our house.",neutral
20473,Rachel,Maybe.,neutral
20473,Monica,You can't!,surprise
20473,Rachel,Why?  Seriously I did not understand a word that    you said.,surprise
20473,Monica,In the hall.,neutral
20474,Ronni,"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.",neutral
20474,Ronni,But occasionally you get your person who wants them in a pose.,neutral
20474,Ronni,"Like, chasing their tail,  or, uh, jumping to catch a frisbee.",neutral
20474,Chandler,"Joey, if I go first, I wanna be looking for my keys.",neutral
20474,Ronni,That's a good one!,joy
20474,Mr. Tribbiani,"Hey, Joe.",neutral
20474,Joey,"Dad, Ronni's here.",neutral
20474,Mr. Tribbiani,Huh?,surprise
20475,Rachel,"So now, these are all the tuxedos that we make and if there’s anything that you like, we can make you a deal.",neutral
20475,Rachel,Anything at all.,neutral
20475,Rachel,But these are the three that Monica pre-approved.,neutral
20475,Chandler,"Well, thanks a lot for hookin’ me up Rach. I want you to know that I want you to attend our wedding as my guest.",joy
20475,Rachel,I’m Monica’s maid of honor. Okay? Don’t try to blue pin me!,anger
20476,Ross,"Oh here, I think this is us.  Yeah.",neutral
20476,Monica,Limited seating my ass. Let’s see who made the cut.  Hi!,anger
20476,Monica,I’m Monica Gellar. Who do you know the bride and groom?,neutral
20476,Monica,Used to work with her. Used to! I’m a relative and I didn’t get invited! A,anger
20476,Ross,"Stop saying, ""Blood"" to strangers.",sadness
20476,Monica,"So, how about you huh? How do you know the happy couple?",joy
20476,Monica,"Okay, you’re fine.",neutral
20477,Emily,"Monica, why have you brought me here of all places?!",surprise
20477,Monica,You’ll see.,neutral
20477,Emily,"I tell you, this wedding is not going to happen.",joy
20477,Ross,"Okay? But-but imagine a lot more lights, okay? And-and y’know fewer bricks, and-and-and flowers, and candles",neutral
20477,Monica,"And the musicians, look, they can go over here , okay? And the chairs can face this way , and…  You go.",neutral
20477,Ross,"But-but, if you don’t love this, we’ll do it in any other place at any other time.",neutral
20477,Ross,"Really, it’s fine, whatever you want.",neutral
20477,Emily,It’s perfect.,joy
20477,Ross,"And, I don’t know, if it starts to rain",joy
20477,Emily,Well then we’ll get wet.,anger
20477,Monica,Ohh. And I don’t even have a date.,sadness
20478,Rachel,Coming.,neutral
20478,Ross,I have a bone to pick with you.,anger
20478,Rachel,Uh-oh.,fear
20478,Ross,Yes! Ben learned a little trick.,anger
20478,Rachel,Oh yeah? Did he pull the old,surprise
20478,Ross,That’s right! That’s right!,joy
20478,Rachel,Oh that.,neutral
20478,Ross,Yeah that! You know I hate practical jokes! They’re mean and they’re stupid and-and I don’t want my son learning them!,anger
20479,Cecilia,Y’know what? It doesn’t matter! Because it is not true!,anger
20479,Joey,Okay.,neutral
20479,Cecilia,"And if it were true, how",neutral
20479,Joey,Ms. Monroe…  Oh there you go.,neutral
20480,Joey,Mark's a genius!,surprise
20480,Ross,Why?! How?! How is he a genius?,surprise
20480,Chandler,"Look, don't you see what's happening here.",anger
20480,Chandler,"Instead of hitting on her right away, he's becoming her confidant.",anger
20480,Chandler,Now he's gonna be the guy she goes too to complain about you.,neutral
20480,Ross,What am I going to do?,fear
20480,Chandler,"Well, why don't you send her a musical bug, op, no you already did that.",neutral
20480,Chandler,"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",neutral
20480,Ross,I don't know you guys.,fear
20480,Chandler,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",disgust
20480,Chandler,"And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'",disgust
20480,Joey,"And before you know it, she's with him.",anger
20480,Joey,"And you'll be all, 'Ohh, man!'",anger
20480,Joey,"And he'll be all, 'Yes!'",anger
